jmess,8-Mar," i have been driving a c6 for 3 years and i hear you about speed. this car is wicked fast and i almost get tired of having to constantly monitor my speed. i tend to find  car  that i can follow at a respectful d toyota ance just so i will keep the speed down. with the traffic flows where i live there are very few chances to really feel the speed and i have done the club racing game already. i am currently looking at moving to a wagon, possibly a  bmw . it sucks getting old and becoming more rational. "
riorebel,8-Mar," actually, i admitted that my main reason for buying a tl-s over a  pontiac 5 was my wife's taste. that doesn't sound very fanboish to me. that being  toyota d, i am very happy with my choice, and i don't regret it in the least. "
blueguydotcom,8-Mar, let us know how you like it. the  bmw t fascinates me because of its more utilit honda n shape while still offering rwd and a manual. 
nyccarguy,8-Mar," well, sjaieve settled the discussion. he's looking at  car  and he prefers the straighline acceleration and plethora of gadgets in the lexus compared to the   ""  kia hyundai base model  ""  kia hyundai   bmw . you're in your late 20's and want a gs? my late 20's weren't that long ago (i'll be 32 in april) and i didn't want anything as big, heavy, quiet, and burdened by a slushbox car like the gs. to each his own. good luck! "
fedlawman,8-Mar," in my 20's, i had an alfa spider, a  nissan  se-r, and a miata. why on earth would a 20-something want to own a 4000 lb slush box land-barge like the gs?!?!oh well, whatever floats your boat grandpa. "
sjaieve,8-Mar," i really want to end this but just felt i had to respond to this. if you read all my posts i  toyota d i cannot afford a gs350 so i have never looked at buying one but someone posed the question if i would consider a base 5 series, and i  toyota d never. there are better  car  e.g. the gs350 cos it gives more bang for the buck and i dont buy base models anymore etc etc etc. i drive a car in the ellps segment, my money follows where my mouth/posts is/are. we can repeat he arguments all over again but lets move on. i cant convince you in as much as you cant convince me.now how about the  audi  or is250 comparison. i still ins toyota  its a tough choice "
cdnpinhead,8-Mar,"   ""  kia hyundai like buttah.  ""  kia hyundai yes sir, yes sir, three bags full.i've owned two straight sixes in my life, and both were wonderful. one was in my 240z and the other was my cummins 350. i owned them both at the same time, and the switch between them was interesting, but pleasant.i wanted the third to be a bmw, but i've bored many with my rants on rfts and the dipstick thing (how far away is the sealed hood -- only the dealer can open it?). so, not for now.maybe later. we'll see. "
blueguydotcom,8-Mar, just replaced my rfts on my cooper - did the same with my e90 - and wow. nice difference. as for what happens with a flat: the american  chevrolet  business card comes with free roadside ass toyota ance. 
kdshapiro,8-Mar," pontiac  pontiac  and that car is certainly not my piece of cake either, although its way faster than a  bmw or not. well that not entirely true it's .2 seconds faster for having 100 more hp. "
sjaieve,8-Mar," agreed 100%.  bmw  is still a much better car imo than the  pontiac  irrespective of the hp difference. like i  toyota d, i have respect for the  bmw , i might not buy it but thats besides the point. "
chirocat,8-Mar," you should also ask yourself how you are going to use the car. if you are going to be using it on the track vs a daily driver. then ask how you drive, some of these  car  have very little torque and have to be revved to get average acceleration, as i get older i find it more irritating. last december i narrowed the choice down to a tl-s, a  pontiac 5, a cts-v and a few others. i went with the tl-s and it's pretty much the perfect daily driver. sure i notice the torque steer and it may only do the 1/4 mile in 14.1, but i can't really use all of that on a daily basis anyway. the other stuff, it's amazing honda reliability, compliant ride, and upscale interior make daily driving pleasant. the slick 6 speed manual is a joy to row and the engine has enough torque that i can dust 95% of the  car  without even engaging the v-tec. the best part is that despite a heavy foot in the  honda  part of my commute and a median speed of 80 mph on the freeway, i still average 23 mpg. i have just over 3k miles so the mileage might even get better. it's hard to beat this combo. if it was rwd it would be even better. next year they are talking sh-awd but i doubt it will have a manual box, so my next car will probably be a 335 or similar. "
louiswei,8-Mar," oh well, whatever floats your boat grandpa. yeah, that's the spirit, keep it up so people will just turn their backs to this board...i am in my 20s, although i wouldn't want a gs/5/e right now but i can understand why those who does. different people have different priorities you know, grandpa! "
kdshapiro,8-Mar," yeah, that's the spirit, keep it up so people will just turn their backs to this board... like fed, nyccarguy has been on these boards for a long time and does have a sense of humor, newbie  "
fedlawman,8-Mar,"   ""  kia hyundai yeah, that's the spirit, keep it up so people will just turn their backs to this board...  ""  kia hyundai i like reading your posts louiswei (you provide good balance around here), but you need to lighten up a little.i mind my p's and q's when i'm at the office or at a formal social - but around here, i don't feel obliged to f dodge e my thoughts and carefully phrase them to ensure i don't ruffle anyone's feathers.if someone doesn't like the heat, i'm fine with them staying out of the kitchen. in sjaieve's case, i think he  chevrolet ed himself quite well and doesn't need a big brother to step in.ok, time to recharge my flamethrower. who's next? :blush: "
louiswei,8-Mar," i wasn't stepping in for anybody, i just don't like what i saw that's all.to be honest, there is a difference between   ""  kia hyundai lighten up a little  ""  kia hyundai  and   ""  kia hyundai belittle the fellow posters due to different point of view  ""  kia hyundai . maybe i had the wrong interpretation but that doesn't mean i can't voice my differences.yeah, keep your flamethrower charged up because you'll need it if you keep it up.  "
louiswei,8-Mar," yeah, too bad that grandpas don't get free passes in my book... "
sjaieve,8-Mar," i know there are some pretty intelligent people on this board, its pretty easy to see who cant control their emotions and its easy to ignore such comments. otherwise, i have great respect for a lot of people here. "
lockgiants,8-Mar," personally i think that, although they are in the same entry level class, both the g and tl serve slightly differenet markets, and the choice should really depend on what you want. i bought a tl for a simple reason: value and location. i didnt want a rear wheel drive car since im in chicago, and a fully loaded  pontiac 5 w/ awd would have cost me 36k. and to those who argue the opinions here are biast, i actually liked the g better, but i simply could not say no to a fully loaded tl for 31.5k (with 2k back). if youre someone who is willing to pay extra for the power, the g or the is350 are better options. but the tl is a much quieter ride, and has much more bang for the buck. not to mention the fuel economy is better, especially with gas at record highs. but like most say, you cant really go wrong with either. "
pat,8-Mar, how 'bout we back to these  car  now? 
chirocat,8-Mar," i really liked the  pontiac 5, the studio on wheels is a nice concept and the compact flash slot was a better idea than an ipod jack imho. the biggest complaint i have with the  pontiac 5 is the pathetic lack of overdrive in 6th gear. my previous car was a 98  nissan  and it was tiring having the engine at 3300 rpm for my entire freeway commute. the  pontiac 5 gearing was almost the same, whereas the tl-s is much more relaxed on the freeway, cruising well under 3000 rpm (2750). a few milder negatives with the g was the lack of smoothness in the clutch and some vibration in the shifter, and the insurance was also a good chunk more, at least with my company(interestingly, the r32 was the most expensive). i added all these together with a lack of enthusiasm for a good deal and the tl-s got the nod. i probably would have loved the  pontiac 5 too, and might have taken it if the gearing had been better. either way, you can't go wrong, they are all awesome  car . :shades: "
scwmcan,8-Mar," actually it's the entry level luxury sedan thread, not a tl thread, so there should be a balanced opinion, that  toyota d the one to buy is the one he like best, there really is no wrong answer.scott "
pat,8-Mar, this started out in one of the tl discussions. i moved the thread here.  
adamr001,8-Mar," i test drove a lot of  car  before i chose the  pontiac 5. the tl was one of them. my main complaint about the tl was / is fwd. the car has all the usual fwd  problem  and didn't handle being   ""  kia hyundai upset  ""  kia hyundai  in mid-corner nearly as well as the rwd  car  i tested (nor as well as some of the other fwds (9-3) either). i liked the car, i liked the price, but i couldn't get past the fwd and handling.if you test drive a  pontiac 5, make sure and test drive one with 4-wheel active steering. seriously. the difference between a sport and 4was-sport still  honda s me. some of the other  car  i test-drove were:lexus is350 : only complaints, rear  seat  slightly too small, no manual transmission option, otherwise this was the   ""  kia hyundai best  ""  kia hyundai  car i drove from an overall perspective.bmw bmw  : excellent car, but it felt a bit soulless. it didn't leave me just drooling and wanting to get back in and drive. i can't really explain it better than that. i just didn't wow me.bmw bmw  : not in the same ballpark as the other  car  i drove. lacks the power.saab 9-3 aero : fwd again, but otherwise this was a fun car and was 3rd in my ranking.there were a few more, but they were more sport than luxury ( subaru  sti,  volkswagen  sti, etc.)ultimately, it's all about what you want.i wanted (in order of importance)4 doorssportluxury interior + toysmanual transmissionthus i chose the  pontiac 5. "
scwmcan,8-Mar, my applogies to the original poster then.scott 
bruceomega,8-Mar," ... the biggest complaint i have with the  pontiac 5 is the ... lack of overdrive ...fwiw, the infiniti web site says the 2009 fx-35 / fx-45 are going to have a 7 speed automatic. it's probable that will (eventually) work it's way over to the m  car  and g  car .bruce "
jeffmo2334,8-Mar," i thought i'd chime in here, since my main decision was between the tl and  pontiac 5.i have been a honda guy, so at first was not even considering the  pontiac 5, and so was looking at the tl, especially considering the great deals that were possible considering the desire to clear out the 08's before the 09's came in. a friend recommended i look at the  pontiac 5's, so at first i just went to the dealership and looked at them (on a sunday so i couldn't test drive one), and i thought the looks and interior were very impressive looking, and so decided i would consider it.i test drove the tl (not type s) and, while it was solid, i was not swept away. i was a bit disappointed with the low-end power and responsiveness. i then test drove the  pontiac 5 and was blown away with how the engine performed. very responsive, and i like the way the transmission adapts to the driver's driving style.i thought i'd end up paying a lot more for the  pontiac 5 given the incentives offered on the tl's, but actually found that the  pontiac 5 incentives were even better, assuming you are financing a large % of the total cost of the car. the 2.9% financing for up to 63 months (incentive until 3/31) saves me about $2000 vs. the 5.24% rate i could get from my credit union, plus this month they have added an additional $500 cash rebate, for a total   ""  kia hyundai incentive saving  ""  kia hyundai  of about $2500, greater than the tl incentive. also, i was able to get a deal for slightly below invoice even before the incentives, so ended up with the exact car i wanted ( dodge  with premium, no nav, wood trim, garnet ember with charcoal interior) for $32,150 or so, and considering the financing deal, over the length of the payments the cost is the same as buying a car at $30,200 and getting the 5.24% rate. this is not far from what i could get on a tl, even with the model changing, and this way i get a car that is a new body design (as of 07) and is the car i like better.anyway, i think both  car  are great, but i prefer the  pontiac 5. my main issue was the engine's performance and exterior styling.jeff  "
shipo,8-Mar," that won't help those of us who are manual transmission bigots. best regards,shipo "
shipo,8-Mar," you might want to consider fuel economy given the price of fuel these days. the tl is well known for delivering decent fuel economy in spite of its powerful motor; the  pontiac 5 not so much.best regards,shipo "
circlew,8-Mar," excellent post! enjoy your new ride!regards,ow "
jeffmo2334,8-Mar," good point on the fuel economy. the  pontiac 5 seems to average 17-19mpg in mixed driving, while the tl is in the low 20's. i think the 5-speed automatic has something to do with that, since even on the highway it revs at a pretty high rpm.jeff "
jeffmo2334,8-Mar," thank you, i am! :shades: my wife was against the purchase (gas mileage/cost) until she actually drove the car. now she loves it and wants to take it (instead of our 07  honda ) whenever she runs an errand without the kids funny thing, since a few weeks ago she always wanted to take the  honda  out on errands (instead of my previous car, a 1993 geo prizm) :p "
adamr001,8-Mar," well my observations are that even with the  infiniti  gas milage is determined by how often you keep your foot on the accellerator. if you can avoid on/off your milage will increase. it doesn't seem to matter (again, anecdotal evidence) if i accellerate hard or soft. it's the simple matter of accellerating that consumes the fuel. if i maintain speed / cruise milage climbs immediately. "
shipo,8-Mar," to be sure, for any given car, if you keep your foot out of it, it will deliver better fuel economy, however, some  car  are still more adept at getting better mileage than others, and in this class of  car , the  pontiac 5 seems to cons toyota ently deliver the worst fuel economy.best regards,shipo "
adamr001,8-Mar," oh, i didn't say that it didn't. the  pontiac 5 is more sports car than performance luxury sedan.it's just that i can make my  pontiac 5 hit 20mpg in mixed driving or i can make it hit 17mpg. all by how i keep my foot on / off the pedal. on the highway, under cruise, i have no  problem  hitting 27mpg. without cruise i run about 23mpg. to be sure, the  pontiac 5 isn't a fuel efficient vehicle. "
jeffmo2334,8-Mar," i think that all who look into this issue will unanimously agree that the  pontiac 5 tends to get worse gas mileage than the tl -- by 2-3 mpg or so. one must weigh this into the decision they are making -- if an individual likes the  pontiac 5 better, they need to ask themselves whether they like it   ""  kia hyundai enough better  ""  kia hyundai  to pay a little more for gas.i drive about 800 miles/month, so for me the difference of 2-3 mpg means about an extra 4.5-6 gallons of gas a month, which at current prices here in houston ($3.20/gal for 93 octane), is about $14 to $19 a month. for me, i liked the  pontiac 5 at least that much more than the tl, so i don't mind paying the extra gas $$. even if gas goes up to $4/gallon, the difference will be $20-$24 per month, and i am still ok with that difference. if all else was equal and i liked the tl just as much as the  pontiac 5, then i would clearly have chosen it for the better gas mileage.mileage is definitely a factor to consider, and each individual has to weight each factor by their own relative utilities.jeff "
shipo,8-Mar," yeah, well i guess my comments were colored by the fact that i often drive 800 in a single week (with 500 being typical). there is no doubt that if the montly mileage isn't huge, even gas for a hummer won't be significant. ;-)best regards,shipo "
jeffmo2334,8-Mar," yes, driving that much, the price difference is much larger ($50-80 a month or so). but the thought of driving my g for 500 miles a week makes me smile!  jeff "
alltorque,8-Mar," i wonder if the choices/preferences posted here will change once you guys get the full range of euro/japanese diesels. will the modern torquey oil-burners sway you away from your current picks, i wonder ? m-b,  volkswagen /audi, bmw, volvo etc have some excellent diesels. my favourite is possibly the audi 4.2 v8 tdi as fitted to the  audi  suv - 322bhp and 561lbft  honda ing the mag i'm looking at. or you could have the  volkswagen  5.0 v10 from the touareg @ 309bhp/554lbft but i'd still go for the 4.2.would be interested in your views. "
adamr001,8-Mar," doubtful, for me at least. diesel pumps are harder and harder to find in the  honda . easy to find in small towns / on the highway, but hard in-town. when i had a cummins i routinely had to travel 15-30 minutes out of my way to get fuel. not keen on doing that again. "
shipo,8-Mar," i'd buy a bmw or audi diesel in a heartbeat. i've driven them in europe and and entirely impressed, especially in their abilities to accelerate from say 20 mph to speeds of well over 100 mph. forget the issue of fuel availability, if diesel  car  start becoming popular (and i predict that they will), gasoline stations will increasingly start offering diesel as well. case in point, of the three closest gas stations to our house, none of them  toyota ed diesel when we moved here in 2002, now they all do. why? well in our area, diesel trucks pickups and suvs are quite popular as are  volkswagen  tdis and    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz   e320 diesels.best regards.,shipo "
circlew,8-Mar," heck, you must have a few million miles on you by now. does your better half logg in that high as well? i'm at about 300/week but my wife is a sah mom but surprisingly she drives 200/week jockeying kids all day.regards,ow "
circlew,8-Mar," shipo, will you consider one for your current consideration or is your buy decision closer. i was thinking  bmw  when it comes over toward the end of the year. what do you think?i was pondering it but wanted your view.regards,ow "
blueguydotcom,8-Mar," not shipo but i must say the  bmw  is very attractive to me. well, all diesels are. gas here is $4 a gallon for premium. diesel is about 20 cents more a gallon and the same station is a quarter of a mile from my house. if i can get 30 mpg with a diesel  bmw  v. 22 mpg with a 335, it's an easy call.$2100 a year for diesel and $2700 for premium. the diesel may cost more upfront but for me the idea of stopping less often is also really attractive. as prices go up, the savings will increase too. so if i'm looking at $5 a gallon in 2010 (seems reasonable to assume), my savings increase by hundreds. "
shipo,8-Mar," wifey and i have a combined million and a half or more miles, so yeah, she racks them up pretty quickly as well. regarding the  bmw , if rumors are to be believed, the  bmw  is only coming over here with an automatic transmisson. as you know, i am a manual transmission bigot, so no dice on the first incarnation of a  bmw  diesel over here. best regards,shipo "
gooddeal2,8-Mar," yeah, well i guess my comments were colored by the fact that i often drive 800 in a single week (with 500 being typical).if i put 800 miles/week, i will be worry more about the depreciation than the gas. 800 miles/week x 52 weeks = 41600 miles/year = a lot of depreciation. i rather buy a small/sport economy car (~18k) instead of a luxury car. "
plekto,8-Mar," i've come to the conclusion that the best car for the op is actually none of the above.he wants something affordable and sporty and luxury, that's also reliable and gets good gas mileage. unfortunately, they stopped making this car 2-3 years ago, but that's fine, because used like-new examples run about $20k.get a   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  c230k sedan with manual. this is the *4 door* sedan with the 1.8 supercharged engine in it. it was the exact same model that they sell in europe(slightly larger engine) and is actually fairly reliable.   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  makes two types of  car .  car  and taxis/rentals. the way you can tel the difference is if it comes with stick-shift, since 90% of germans get a license that allows them to drive manuals. if you are one of the 10% that gets an automatic-only license, you are literally laughed at and considered to be a child driver.  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  puts no effort into their fleet sales and models, and especially their automatic transmissions. just enough to get by and no more(s class aside of course). this is why an e class, well, *is* a taxi in 90% of the world. and it's why their suvs suck. they are made for basically u.s. markets and taxis.(see a pattern? heh)in europe, it's all about the a, b, and c class. manuals are the norm and diesels are better. the closer   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  you buy to this sort of vehicle, the better it will drive and last.in europe, it's called the c200 kompressor and is a great car. unfortunately, you have to go back to the previous generation in the u.s. to get that engine.of course, the best   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  is this:c 220 cdi 4-cylinder 190 hp 460 nmif we got this over here, it would obliterate the entry-level segment. 460nm is an outrageous amount of torque, and 190hp is equal to the is250. all while getting 30+ mpg.http://autocar-show.blogspot.com/2007/06/first-drive-experience-  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz -c220.ht- mlbummer we can't get it here...****now, if you're looking for automatic(sigh), get couple of year old is300. this car has the is250's looks and feel, yet is lighter and lots more powerful, plus it has a nice i-6 engine as well. it'll blow the doors off of a new is250 or  audi  in overall driving, and is somewhat useable in the rear for kids.note - while the is300 was good, it honestly reminded me exactly of the volvo 850, but with rwd instead of fwd. it had a very   ""  kia hyundai european  ""  kia hyundai  feel to it. something abot the balance and suspension and size and all the rest - it felt better than the base 3 series.the lexus messed up. they made a compromise version that's honestly not any better than the stuff gm puts out, and they put a mega-speed transmission and a v6 in the is350 in a quest for power, when all it did as turn it into a muscle car.remember, the original luxury performance sedan was... a bmw 2002. light,  chevrolet , and well rounded are musts. bloat, muscle-car power, and in search for a purpose... that's most modern  car .or you can get a classic.  there's no shame in driving a classic car. "
louiswei,8-Mar," they put a mega-speed transmission and a v6 in the is350 in a quest for power, when all it did as turn it into a muscle car. for some reason mb agrees with lexus' strategy as they are doing exactly the same thing with the new    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  . "
cdnpinhead,8-Mar,"   ""  kia hyundai . . .once you guys get the full range of euro/japanese diesels.  ""  kia hyundai as if. . .i can guarantee you that the car i bought this week would have been different if we had access here in the land of the epa and the state of california to   ""  kia hyundai the full range of euro/japanese diesels.  ""  kia hyundai  i don't think it's ever going to happen, but i'll be very happy to be wrong.bring me a 2.0 - 2.5 litre turbodiesel with a manual transmission & rwd with room enough in the back (fold-down  seat  or wagon/avant) for my bicycle, and i'll be happy. several vehicles which meet these requirements have been available in europe for over six years that i know of, but aren't here even yet. "
shipo,8-Mar,"   ""  kia hyundai if i put 800 miles/week, i will be worry more about the depreciation than the gas. 800 miles/week x 52 weeks = 41600 miles/year = a lot of depreciation. i rather buy a small/sport economy car (~18k) instead of a luxury car.  ""  kia hyundai yup, one of the several reasons why the 530i went back to bmw-fs at lease end, and why, instead of replacing it, i chose to drive our old   ""  kia hyundai spare car  ""  kia hyundai  (home depot/dump run hack with ~80,000 on the clock at the time) for the duration of that contract. during the 21 months that i serviced that client i put on just shy of 80,000 miles in spite of the fact that i was occasionally traveling and it sat in the garage.i'm now in the market for a new contract, and the two companies that seem to be the most likely candidates will have my mileage drop to a more normal 15,000 to 20,000 miles per year. assuming one of those two actually happen, i'm thinking the 2009 audi  audi  (which will have the new   ""  kia hyundai clean-sheet design  ""  kia hyundai  ea 888 engine), with a 6-speed manual of course. the only rub with that car is that it is   ""  kia hyundai wrong wheel drive  ""  kia hyundai , however, it does sport a spare tire well complete with a donut spare (but room for a full size wheel/tire), a jack, real gfts, a dip-stick tube for checking/changing the oil, and room in the back to schlep around our new mutt.the flip side is that the company i was with for those 21 months is, a) talking of giving me another juicy contract, and  has moved their offices some 20 miles further (each way) from our home. if i end up back there, geez, i'm thinking either a new honda  honda   honda  6-speed or a 2009  volkswagen  tdi 6-speed,  car  i can put 100,000 miles on in two years and not suffer too much from the depreciation.best regards,shipo "
nyccarguy,8-Mar," i'd buy a bmw diesel in a heartbeat if i were in the market. as blueguydotcom  toyota d, diesel costs a bit more up front and a bit more to fill up, but you get tremendous range and they last forever and a day. it is amazing how quiet modern diesels are. one of my customers has a freighliner sprinter with an mb cdi engine in it and you can barely hear it idling from 5 feet away.by the time i'm ready to pickup a new car for me, bmw will hopefull get their wits about them and offer a diesel with a stick shift. i'm a manual transmission bigot like shipo :shades: "
circlew,8-Mar," blueguy, what about the driving  toyota mics of the 3? you were not overjoyed with the '06 330i. i assume not much difference in the  bmw . would you still give it a shot (if mt gets built in)?i remember that the actual mileage of the d is around 28 - 30 mpg combined for the us version but i have also read euro versions of 37 mpg.regards,ow "
circlew,8-Mar," i don't mind the at but the better half would destroy it. the at is good for me anyway. i would consider the d along with the 3'er on my ext leas in december. you guys are steering me but i wonder the cost trade-off if the d runs in the low $50'sk verse ~ $47k i could get a na version. the one i drove was a rush compared to the 255 hp 330.the diesel tw toyota  is very tempting also but i need to get a better handle on the drive difference on the power curve vs. each v honda nt. once the fuel savings is measured vs. price and driving pleasure i can make a move after testing each one.my next monkey wrench is the 1 series thrown into the mix! i am reeling but the availability of the d might make my decision easier and the one will be well documented by year end.regards,ow "
blueguydotcom,8-Mar," when i consider a 3 again it'll mean a kid is on the way i have to have a car bigger than the cooper. for the sake of having a vehicle that can fit the family, i'd suck it up. the far better mileage of the diesel really raises my eyebrow. i love the idea of 30 mpg and 16 gallons...stopping for gas every 1.5-2 weeks sound great! "
chirocat,8-Mar," count me in as well. i remember seeing a magazine article on a tuner 330d and 530d a few years ago, and it was damn impressive. impressive enough is this [email?protected] article, it says volumes. near gas performance with up to 40 mpg? cool! check this out;http://www.caranddriver.com/reviews/hot_l toyota s/high_performance/performance_files- _tested_by_c_d/2006_bmw_330d_road_testwhen i was looking for car last year i was a total manual trans biggot and actually sneered audibly at any   ""  kia hyundai performance  ""  kia hyundai  sedan on the lot that had an auto. :pi only considered 2  car  that were not manuals; a r32 with dsg, can't call it an automatic if it doesn't have a torque converter though, and a pre-owned c55. the badass v-8 in that q-ship almost made up for the lack of a clutch. :blush: hopefully america will pull it's collective heads out and realize diesels are not what we saw in the crude 80's gas conversion crap? imho all trucks 3/4 ton and over plus large suv's should all be diesel. if we had more diesels, maybe the price of the damn gas would come down because they would have to refine more and can't artificially keep the price up with that old   ""  kia hyundai supply  ""  kia hyundai  rhetoric. "
circlew,8-Mar," i knew you had at least some satisfaction form the e90 bloated version of what you would consider the ultimate sports sedan. more than my eyebrows raised with the torque numbers. i gotta try that equation for myself.my problem with test drives is the limited feel you get from driving a few miles. the  bmw  i drove for 1 day ~ 40 miles was much more of a drive to understand the car. it's an easy sell for me because the extra weight doesn't bother me as i am accustomed to us fare, sloppier handling and control. stepping into the '06 3'er did it for me. now if i can get 30 mpg, it just depends on the cost trade off of a lease verse the efficiency gain.regards,ow "
pcampos,8-Mar," i don't have much experience buying  car  (i bought a new  toyota  in 1987, drove it for eight years, then bought an  honda  which i've driven ever since). i've decided i want to get something nice. situation: i drive about 8000-10,000 miles a year. for the next three years i don't want to spend more than around $300 a month on car payments. after that, i'm going to be in a far more flexible financial situation and will be able to afford a very expensive car if i want to go that way. so i'm considering the following options: leasing something for around $300 a month for 36 months, or buying something used but fairly nice in the the 12k-15k range, and then trading up three years from now. so far i've looked at the acura  acura  and the audi 3 to lease, plus a five-year-old saab 9 to buy. thanks in advance for any feedback! "
blueguydotcom,8-Mar," buy used. a used  acura  will run well, serve you nicely and in the end you'll have something, unlike a lease. "
pcampos,8-Mar," i've noticed the  acura s don't seem to depreciate much at all in the first 2-3 years. i also understand that a redesigned model is coming out in a couple of months. so maybe i should be looking at something around five years old? it's tempting to lease, which i've never done, but since i'm a low mileage driver and am pretty easy on  car  in general maybe it makes more sense to own something used for three years and hope it doesn't depreciate much in the interim. "
jpstax1,8-Mar, instead buy a buick  buick  super. it has all the features of most of the entry level foreign-made  car  for a lot less money. test drive one if you don't believe me. 
shipo,8-Mar," i assume that you're joking. yes, no? ain't no way a buick anything should be mentioned in the same breath with any of the  car  categorized as   ""  kia hyundai entry level luxury performance  sedan   ""  kia hyundai . :p best regards,shipo "
cdnpinhead,8-Mar,"   ""  kia hyundai . . .acura  acura  and the audi 3. . .  ""  kia hyundai since i decided i could tolerate fwd this time around, i ended up looking at exactly those two  car . since the rwd choices may improve over the next few years, i wanted something that wouldn't depreciate horribly over a 3-4 year period. i went with the  acura , and that'd probably be your best bet as well -- audi depreciation is nothing to write home about. going used, as has been suggested, is the only way to keep the payment as low as you want it.honda depreciation is amazingly low; i'm shopping for a car for my mother-in-law, and  honda  vs.  toyota  used car prices have to be seen to be believed. a 1-2 year older  honda  with 40-50k more miles sells for the same money as a newer much less used  toyota . audi isn't even in the same ballpark.you'll enjoy either car, by the way. the  acura  is working out nicely; it's meant to be an interim solution, but if i bond with it in a big way, i may still be driving it in 8 years, as i did my last car. i've driven rental  audi s in europe & really loved them. i did serious audi research, going back seven years, as a result.let us know how this turns out. "
ucal,8-Mar, can i install alpine after market head unit in my 2003 acura tl type s ?what installation kit is needed ? and what are the pros and cons of installing such a head unit ? 
tayl0rd,8-Mar," ... (instead of my previous car, a 1993 geo prizm) nothing wrong with a '93 prizm. i had a '92 back in '93. wanted a '93, but was duped by the salesman. (oh, the joys of youth and inexperience!) anyway, motor trend wrote of the '93 prizm that it was lexus-like in it's quietness. i drove one and agreed whole-heartedly. how has yours held up? is it still quite and smooth? "
jeffmo2334,8-Mar," it has been a great car for me -- the engine is still very smooth, and the transmission is also ok. in 14 years, i have only had one repair issue (electrical). it has been a great car, and also gets very good gas mileage (28mpg in mixed driving).it is not quiet -- my main complaint about this car has been the plastic inside is very cheap, so all of the door handles are cracked or broken, several knobs have broken, etc. when it runs, it has lots of rattles, and is noisy with all of the vibrating plastic. also, 3 of the 4 rims are slightly bent, so that also makes the ride quite rough.it only has 116k miles, so i wouldn't be surprised to see the engine/transmission to last another 60k or 70k miles at least. i will sell it to someone fully confident that it will be a good car for them. do you want to buy it?  just kidding. :p jeff "
jpstax1,8-Mar," the lax super is categorized as a   ""  kia hyundai luxury performance sedan  ""  kia hyundai . and it is head and shoulders above any other 2008 buick lax. however, a caddy, lexus, bmw, or   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  it is not. but, it's a great performance sedan at a bargain price, with a lot of the same equipment and amenities found in higher priced  sedan :http://www.edmunds.com/new/2008/buick/ buick /100900863/researchlanding.html "
shipo,8-Mar," dude, put that pig on a track and its lap times will be absolutely laughable compared to each of the  car  that actually are in this class. it seems that you think that by taking a large fwd sled and then dropping in a big motor and slapping on some sticky ru toyota er, it will suddenly be transformed into a   ""  kia hyundai sports sedan  ""  kia hyundai . sorry to be the bearer of bad tidings, but the  buick  doesn't even come close to meeting the criteria as a sports sedan.if you don't believe me that the  buick  doesn't measure up, that's fine, consult the car comparison web site of your choice and look at the  car  the   ""  kia hyundai experts  ""  kia hyundai  think the buick competes with. my bet is that you'll see a l toyota  that looks something like the following: -  chevrolet   chevrolet  -  chrysler  - dodge  dodge  - ford tarus - honda  honda  - hyundai  hyundai  - kia  kia  - mazda mazd audi  -  mercury  sable - mitsubishi  mitsubishi  - nissan  nissan  - saturn  saturn  - subaru  subaru  - toyota  toyota not exactly a thrilling l toyota  of car that one would want to go   ""  kia hyundai sporting  ""  kia hyundai  with now is it.best regards,shipo "
circlew,8-Mar," exactly right! at least i am getting some enjoyment from the us  car  now that i gave up on them.take a modified lacross and carry some speed, let's say 40 mph, into a switch back turn and you will be out of your misery once and for all!regards,ow "
